SMILES,Relation,Value
NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,=,6.187086643357144
CCN(CCOC)C(=O)C1(c2ccccc2)CC1CN,=,5.886056647693163
CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,=,6.267606240177032
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,=,7.075720713938118
CC1=CC(C)(C)c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,<,5.0
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1,<,5.522878745280337
COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc(Cl)c(Cl)c4)CC1CC3)CO2,=,6.585026652029182
COc1ccc(F)c(CC2CCN([C@H]3CC[C@]4(CC3)OC(=O)c3c5c(ccc34)OCCO5)CC2)c1,=,6.366531544420414
FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCCC3)CC2)cc(C(F)(F)F)c1,=,6.013228265733755
CCNC1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,=,6.823908740944319
NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,=,6.823908740944319
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CNC(=O)CN,=,5.657577319177793
CCN(CC)C(=O)C1(c2ccccc2)CC1CN(C)C,<,5.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,=,8.18045606445813
CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,=,5.0
COC(=O)C1=C(c2ccc3ccccc3c2)CC2CCC1S2,=,5.886056647693163
CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,=,8.045757490560675
CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,=,6.806875401645539
CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,=,6.801342913045577
CN(C)CC1(c2cccc(F)c2)CCCCC1,=,6.649751981665837
Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,=,5.066968504897595
CN(C)C1CCC(c2c[nH]c3cc(Br)ccc23)C1,=,8.017728766960431
N#Cc1ccc2[nH]cc(C3CCC(N4CCOCC4)C3)c2c1,=,6.958607314841775
Cc1ccccc1CN(C1CCOCC1)C1CCNC1,=,7.5376020021010435
CN(C)C1CCC(c2c[nH]c3ccc(Cl)cc23)C1,=,8.522878745280337
CN(C)C1CCC(c2c[nH]c3cc(Cl)ccc23)C1,=,8.187086643357144
CN(C)C1CCC(c2c[nH]c3c(F)cccc23)C1,=,8.481486060122112
CNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,=,8.070581074285707
CCNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,=,8.18045606445813
CCN(CC)C1CCC(c2c[nH]c3ccc(C#N)cc23)C1,=,8.207608310501746
CN(C)[C@@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,=,8.55284196865778
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,=,8.769551078621726
COC(=O)C1=C(c2ccc(Cl)cc2)CC2CCC1S2,<,5.0
C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2c1sc(C(N)=O)c2Cl,=,8.67778070526608
C[N+]1(CCl)C2C=C(c3ccccc3-c3ccccc3)CC1CC2,=,4.79317412396815
CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,=,6.698970004336019
NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,=,7.113509274827518
CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,=,5.6777807052660805
CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,<,5.0
CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,=,5.920818753952375
NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,=,7.113509274827518
NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,=,5.769551078621726
NCC1C[C@@]1(C(=O)N1CCCC1)c1ccccc1,=,5.508638306165727
CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,<,5.0
CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,<,5.0
CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,<,5.0
COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,=,9.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,=,6.920818753952375
CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1,=,6.838631997765025
CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)c2ccccc2C1=O,=,8.096910013008056
CC1CN(c2ccc3ccccc3n2)CCN1CCCN1C(=O)c2ccccc2C1=O,=,7.096910013008056
CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)CCCC1=O,=,7.301029995663981
C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,=,7.236572006437063
COC(=O)C1=C(c2ccccc2)CC2CCC1S2,<,5.0
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,=,5.371611069949688
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,=,7.187755303199631
COC(=O)C1=C(c2cccc(-c3cccn3C)c2)CC2CCC1O2,=,6.060480747381382
COC(=O)C1=C(c2nc3ccccc3o2)CC2CCC1O2,<,5.522878745280337
COC(=O)[C@H]1C2CCC(C[C@H]1c1cccc(-c3nccs3)c1)O2,<,6.0
CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,<,5.0
Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,=,6.140861702705469
C[C@]1(O)CC[C@@](CN)(c2ccc(Cl)c(Cl)c2)CC1,<,5.0
Cc1ccc(N(Cc2ccccc2)c2ccccc2CN(C)C)c(N)c1,<,7.0
COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1,=,6.032920265855503
CNCC1(c2ccc3ccccc3c2)CCCCC1,=,7.468521082957745
NCC1(c2ccc3ccccc3c2)CCCCC1,=,6.515700160653214
CNCC1(c2ccc(Cl)cc2)CCCCC1,=,5.728158393463501
CN(C)CC1(c2cccc3ccccc23)CCCCC1,>,9.0
NCC1(c2cccs2)CCCCC1,<,8.0
NC[C@@H]1C[C@@]1(C(=O)N1CCc2sccc2C1)c1ccc2c(c1)OCO2,=,7.853871964321762
CCCCN1CCC2(CC1)OC(OC)c1c2cnn1-c1ccccc1,<,5.0
CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,=,6.42021640338319
COC(=O)C1=C(c2ccc(-c3ccccc3)n2C)CC2CCC1O2,<,5.522878745280337
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3cccn3C)cc1)O2,=,6.403402904373539
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(-c3cccn3C)c1)O2,=,6.847711655616943
COC(=O)[C@H]1C2CCC(C[C@H]1c1cc3ccccc3o1)O2,<,6.0
COC(=O)C1=C(c2nccs2)CC2CCC1O2,<,5.522878745280337
COC(=O)C1=C(c2ccc(-c3ccccc3)s2)CC2CCC1O2,<,5.522878745280337
COC(=O)[C@@H]1C2CCC(C[C@H]1c1cccc(-c3ccco3)c1)O2,=,7.113509274827518
COC(=O)C1=C(c2ccc(I)cc2)CC2CCC1O2,=,5.318758762624412
CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,=,6.97061622231479
Cc1cccc(N2CCN(CCc3ccc4[nH]nnc4c3)CC2)c1C,=,6.585026652029182
CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,=,6.853871964321762
