SMILES,Relation,Value
O=C(Cc1ccccn1)Nc1nnc(C2CCCCC(c3nnc(NC(=O)Cc4ccccn4)s3)C2)s1,=,6.0
O=C(Cc1ccccn1)Nc1nnc(C[C@H]2CC[C@H](Cc3nnc(NC(=O)Cc4ccccn4)s3)CC2)s1,=,6.301029995663981
Cc1ccc(CNC(=O)c2cn(CCCCc3cc4cc(-c5ccccc5F)[nH]c4nn3)nn2)cn1,<=,7.0
CN(C)c1ccc(CNC(=O)CCCCc2nnc(NC(=O)Cc3ccccc3)s2)cc1,=,4.318758762624412
O=C(CCCCc1nnc(NC(=O)Cc2ccccc2)s1)NCCN1CCCC1,=,5.337242168318426
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(C2CCN(c3nnc(NC(=O)Cc4ccccn4)s3)C2)nn1,<=,7.0
O=C(Cc1ccccc1)Nc1ccn(CCC(F)Cn2cc(C(=O)NCc3cccc(OC(F)(F)F)c3)nn2)c(=O)c1,<=,7.0
O=C(Cc1c[nH]c2ccccc12)Nc1nnc(CCCCc2nnc(NC(=O)Cc3c[nH]c4ccccc34)s2)s1,>,7.0
O=C(Cc1ccccc1)Nc1ccn(CC(F)CCn2cc(C(=O)NCc3cccc(OC(F)(F)F)c3)nn2)c(=O)c1,<=,7.0
CC(C(=O)Nc1ccc(CCCCc2nnc(NC(=O)C(O)c3cccc(Cl)c3)s2)nn1)c1ccccc1,=,7.795880017344075
O=C(Cc1ccccc1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3cccc(CN4CCCC4=O)c3)s2)nn1,=,8.301029995663981
O=C(Cc1cccc(OCCCO)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccc3)s2)nn1,=,8.045757490560675
Cc1nccn1Cc1cccc(CC(=O)Nc2nnc(CCCCc3nnc(NC(=O)Cc4cccc(Cn5ccnc5C)c4)s3)s2)c1,=,7.0
CC(C(=O)Nc1nnc(CCCCc2ccc(NC(=O)Cc3cccc(CNC(=O)OCCF)c3)nn2)s1)c1ccccc1,=,8.397940008672037
CCNC(=O)OC(C)c1cccc(CC(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1,=,8.397940008672037
CC(N)c1cccc(CC(=O)NC(=N)CCC(=N)CCCCc2nnc(NC(=O)C(C)c3ccccc3)s2)c1,=,7.886056647693163
O=C(O)Cc1cccc(OCC(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1,=,7.552841968657781
CC(C)(N)c1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)nn2)c1,=,8.154901959985743
CS(=O)(=O)Cc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)nn2)c1,=,8.301029995663981
O=C(Cc1ccccc1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3cccc(OC(F)F)c3)s2)nn1,=,8.301029995663981
O=C(Cc1ccccc1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3cccc(OCC(F)(F)F)c3)s2)nn1,=,8.301029995663981
CC(C)CC(=O)Nc1nnc(CCSCCc2nnc(NC(=O)CC(C)C)s2)s1,=,4.886056647693163
CCCC(=O)OCN(C(=O)Cc1ccccc1)c1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,<,4.301029995663981
CC(CCc1nnc(NC(=O)Cc2ccccc2)s1)CCc1nnc(NC(=O)Cc2ccccc2)s1,<,4.301029995663981
NCCNC(=O)CCCCc1nnc(NC(=O)Cc2ccccc2)s1,<,4.0
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)[se]2)nn1,=,9.0
COc1cc(OC(F)(F)F)cc([C@H](OC)C(=O)Nc2nnc(N[C@@H]3CCN(c4cccnn4)C3)s2)c1,=,8.221848749616356
O=C(Cc1ccccn1)Nc1nnc(CC2CC(Cc3nnc(NC(=O)Cc4ccccn4)s3)C2)s1,=,5.698970004336019
CC(=O)Nc1ccc([C@H]2CCC[C@H](c3ccc(NC(C)=O)nn3)C2)nn1,=,5.698970004336019
O=C(Cc1ccccc1)Nc1ccc(CCCCn2ccc(NC(=O)Cc3ccccc3)nc2=O)nn1,<=,7.0
O=C(CCCC(=O)c1ccccc1)Nc1nnc(CCCCc2nnc(NC(=O)CCCC(=O)c3ccccc3)s2)s1,>,7.0
CC(C)(C)OC(=O)NCCc1cccc(CC(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1,=,8.397940008672037
CCCC(=O)OC(C(=O)Nc1nnc(CCCCc2ccc(NC(=O)Cc3ccccc3)nn2)s1)c1cccc(Cl)c1,=,6.6020599913279625
CC(C)(O)COc1cccc(CC(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1,=,8.154901959985743
O=C(Cc1ccccc1)Nc1nnc(C[C@@H]2C[C@H]2Cc2nnc(NC(=O)Cc3ccccc3)s2)s1,<,4.698970004336019
