SMILES,Relation,Value
Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)oc2ccccc12,=,6.154901959985743
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(=O)c3ccco3)cc2)cc1)C(=O)O,=,4.935542010773082
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC(=O)NCc3ccccc3)cc2)cc1)C(=O)O,=,4.6020599913279625
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(Oc4ccccn4)cc3)cc2)cc1)C(=O)O,=,6.045757490560675
COc1ccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)cc1,=,5.795880017344075
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc4ccccc4n3)cc2)cc1)C(=O)O,=,6.3979400086720375
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(C(=O)C4CCCCC4)cc3)cc2)cc1)C(=O)O,=,7.045757490560675
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(COc3ccc(NC(=O)OC(C)(C)C)cc3)cc2)cc1)C(=O)O,=,6.229147988357856
CCN(C(=O)c1ccc(CNc2nc(NCN3CCN(C)CC3)nc(N3CCCc4ccccc43)n2)cc1)c1cccc(C)c1,=,5.187086643357144
Cc1cccc(Oc2ccc(OCc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4)cc3)cc2)n1,=,6.136677139879544
CO[C@]1(C(=O)NO)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2Cl)cc1,=,7.0
O=C(NO)[C@@]1(O)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,=,6.481486060122113
C[C@]1(CNC(=O)c2cc3cc(Cl)ccc3o2)NC(=O)NC1=O,=,6.958607314841775
COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,=,5.251811972993799
COC(=O)c1cccc(COc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)c1,=,6.119186407719209
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(CO)cc2)cc1)C(=O)O,=,4.823908740944319
CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccnc4ccccc34)cc2)cc1)C(=O)O,=,6.0
