SMILES,Relation,Value
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC1CO1,=,7.853871964321762
CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1CC,=,8.0
C=CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,=,7.267606240177032
CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,=,7.3872161432802645
COc1cc(Cc2c(N)nc(N)nc2C(C)C)cc(OC)c1OC,=,5.698970004336019
Cc1cc(N2CCOCC2)nc2cc(Cc3cnc(N)nc3N)ccc12,=,7.055517327849832
Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1,=,4.698970004336019
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCCC(=O)O,=,7.698970004336019
C/C=C/c1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,=,7.443697499232713
COC(=O)c1cccc2nc(N)nc(N)c12,=,1.6999999999932263
C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1OC,=,8.161150909262744
CCCCOc1cccc2nc(N)nc(N)c12,=,0.40000000000381514
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCc1ccccc1,=,7.853871964321762
C/C=C/c1cc(Cc2cnc(N)nc2N)cc(/C=C/C)c1OC,>,8.301029995663981
CCCCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,=,7.823908740944319
COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1,=,6.4089353929735005
Nc1nc(N)c2cc(NCc3cccc4c3CCCC4)ccc2n1,=,6.823908740944319
CC1(C)N=C(N)N=C(N)N1c1cccc(CN)c1,=,3.3202088290196454
COc1cccc(Sc2oc3nc(N)nc(N)c3c2C)c1,<,3.6989700043360187
Cc1cc(Cc2cnc(N)nc2N)cc(C)c1N,=,6.7447274948966935
CCc1cc(Cc2cnc(N)nc2N)cc(C(C)CC)c1N,=,7.6777807052660805
C=CCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,=,8.2839966563652
Cc1c(Sc2c(Cl)cccc2Cl)oc2nc(N)nc(N)c12,<,3.6989700043360187
CCc1ccc(Cc2cnc(N)nc2N)cc1C(C)C,=,6.552841968657781
N=C(N)/N=C(\N)SCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,=,5.251811972993799
N=C(N)/N=C(\N)SCc1ccc(Cl)cc1,=,4.847711655616943
CCCc1c(Sc2c(C)cccc2C)[nH]c2nc(N)nc(N)c12,=,5.823908740944319
CC(C)c1c(Sc2ccccc2)[nH]c2nc(N)nc(N)c12,=,6.886056647693163
COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,=,6.356547323513812
Nc1cc2c(N)cc(Cc3ccccc3)cc2[nH]1,=,4.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Oc1ccc([N+](=O)[O-])cc1,=,8.10790539730952
CC(C)c1ccc(Cc2cnc(N)nc2N)cc1,=,5.958607314841775
CCCc1c(Sc2ccc(OC)cc2)[nH]c2nc(N)nc(N)c12,=,6.214670164989233
COc1cccc2nc(N)nc(N)c12,=,1.3000000000236323
Nc1nc2[nH]c(CCCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1,=,4.657577319177793
CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2ccc(S(=O)(=O)F)cc2)c1,=,5.939302159646388
Nc1ncc(Cc2cccc(Cl)c2)c(N)n1,=,6.139997578098902
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCN,=,7.337242168318426
CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1,<,4.481486060122112
CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)cc1,=,4.376750709602099
Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,<,4.481486060122112
CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O,=,7.494850021680094
COc1cccc(Cc2cnc(N)nc2N)c1,=,6.399996913372259
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCCCN,=,7.823908740944319
C=CCc1cc(Cc2cnc(N)nc2N)ccc1O,=,6.823908740944319
CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,=,4.657577319177793
COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,=,8.154901959985743
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,=,8.53003079050004
Cc1nc(N)nc2c1c(CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)cn2Cc1ccccc1,<,4.721246399047171
C=CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,=,8.09151498112135
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Oc1ccc(N)cc1,=,8.200659450546418
Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c(F)c1,=,4.6777807052660805
NC1=NC(c2ccc(Cl)cc2)N(c2ccc(S(N)(=O)=O)cc2)C(N)=N1,=,2.810229043653126
CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,=,8.431798275933005
NC(=O)c1cccc2nc(N)nc(N)c12,<,-0.0
Nc1nc(N)c2c(I)cccc2n1,=,0.20000000000013296
CCc1ccc(Cc2cnc(N)nc2N)cc1CC,=,7.045757490560675
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCN1C(=O)c2ccccc2C1=O,=,7.7447274948966935
CC(C)c1c(Sc2ccc(Cl)c(Cl)c2)[nH]c2nc(N)nc(N)c12,=,6.853871964321762
CC(C)c1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12,=,6.537602002101044
CC(C)c1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12,=,6.823908740944319
CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCCCc2ccc(S(=O)(=O)F)cc2)cc1,=,5.735182176990463
COc1cc(OC)c(OC)cc1CNc1ccc2nc(N)nc(N)c2c1,=,6.853871964321762
CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(F)cc1,<,4.508638306165727
COc1ccc(OC)c(Sc2oc3nc(N)nc(N)c3c2C)c1,<,3.6989700043360187
COc1cc(C)nc2c(OC)cc(Cc3cnc(N)nc3N)cc12,=,8.508638306165727
Cc1cccc(C)c1Sc1oc2nc(N)nc(N)c2c1C,<,3.6989700043360187
CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc2ccccc2c1,=,4.552841968657781
CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,<,4.481486060122112
Cc1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O,=,6.958607314841775
C/C=C(\c1cc(OC)c(OC)c(OC)c1)c1cnc(N)nc1N,=,6.299997602857746
N=C(N)NC(=N)SC/C=C/c1ccccc1,=,4.703334809738469
N=C(N)/N=C(\N)SCc1ccc(F)cc1,=,4.603800652904264
N=C(N)NC(=N)SCc1cccc([N+](=O)[O-])c1,=,4.723538195826756
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Oc1ccc(NC(=O)CBr)cc1,=,8.397940008672037
COc1cc(Cc2cnc(N)nc2N)cc2c(N(C)C)cc(C)nc12,=,7.455931955649724
CC(C)c1c(Sc2c(Cl)cccc2Cl)[nH]c2nc(N)nc(N)c12,=,5.6777807052660805
COc1cc(CNc2ccc3nc(N)nc(N)c3c2)cc(OC)c1,=,6.376750709602099
CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2ccccc2)c1,=,5.11975822410452
Nc1nc(N)c2ccccc2n1,=,1.0
Nc1nc(N)c2c(N3CCOCC3)cccc2n1,<,-0.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC(=O)O,=,6.494850021680094
COc1cc(C)c2ccc(Cc3cnc(N)nc3N)cc2n1,=,6.958607314841775
COc1cc(Cc2c(N)nc(N)nc2N(C)C)cc(OC)c1OC,=,2.3467874862246565
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c3)cnc2n1,=,8.0
COc1ccc(Cc2cnc(N)nc2N)cc1,=,6.301029995663981
CCCc1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12,=,6.221848749616356
CCC(Cc1coc2nc(N)cc(N)c12)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,=,6.356547323513812
Nc1nc(N)c2c(Br)cccc2n1,=,0.7999999999893442
C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,=,8.920818753952375
C/C(=C\c1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,=,4.958607314841775
COc1cccc(CSC(=N)N=C(N)N)c1,=,5.42021640338319
COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)cc1OC,=,6.958607314841775
Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,=,0.2999999999976364
N=C(N)/N=C(\N)SCc1ccccc1C(F)(F)F,=,4.391473966422806
N=C(N)/N=C(\N)SCc1cc([N+](=O)[O-])ccc1O,=,4.82102305270683
COc1cc(Cc2c(N)nc(N)nc2-c2ccccc2)cc(OC)c1O,=,5.698970004336019
CCCc1c(Sc2c(Cl)cccc2Cl)[nH]c2nc(N)nc(N)c12,=,5.886056647693163
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,=,4.679645967182328
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,=,3.457299030551889
COc1cc(Cc2c(N)nc(N)nc2SC)cc(OC)c1OC,<,3.3467874862246565
COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,=,6.119186407719209
COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,=,7.886056647693163
CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,=,7.721246399047171
Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,<,-0.0
Cc1cccc2nc(N)nc(N)c12,=,0.2999999999976364
Nc1nc(N)c2c(Cl)cccc2n1,=,1.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCN1C(=O)c2ccccc2C1=O,=,7.552841968657781
COc1cc(CN(C)c2ccc3nc(N)nc(N)c3c2)cc(OC)c1,=,8.55284196865778
COc1cc(C)c2cc(Cc3cnc(N)nc3N)cc(C)c2n1,=,8.2839966563652
N=C(N)NC(=N)SCc1cccc(C(F)(F)F)c1,=,5.366531544420414
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCl,=,7.823908740944319
COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,=,8.09151498112135
Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1,=,5.638272163982407
CCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,>,8.346787486224656
COc1cc(Cc2c(N)nc(N)nc2-c2ccccc2)cc(OC)c1OC,=,5.522878745280337
