SMILES,Relation,Value
COc1cc(/C=C2\C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)ccc1OCCOc1ccccc1C,=,4.863279432843593
Oc1cc(-c2ccccc2)nc2c(-c3ccccc3)c(C(F)(F)F)nn12,=,4.756961951313706
NS(=O)(=O)c1cc(C(=O)NC2CCSc3ccccc32)ccc1Cl,=,5.0851281824599495
CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3cccs3)cc2)s1,=,4.645891560852599
O=C(O)C1Nc2ccc(Br)cc2C2C=CCC12,=,4.962573502059376
COc1cc(/C=C2/C(=O)NN(c3ccc(Cl)cc3)C2=O)cc(Br)c1O,=,4.809668301829708
C=CCOc1ccc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)cc1,=,5.300162274132754
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OCC(=O)O)cc3)c(=O)n2C1c1ccc(Cl)cc1,=,4.860120913598763
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,=,4.910094888560602
O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccccc2F)N3)cc1,=,4.752026733638194
Cc1cc(C)cc(-n2cccc2/C=C2/C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)c1,=,4.935542010773082
O=C(OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,=,4.623423042943488
CCS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OS(=O)(=O)c4ccccc4)c(OC)c3)C(=O)N=C2S1,=,4.749579997691106
N#Cc1c(O)nc(SCC(=O)c2ccc(Br)cc2)nc1-c1cccs1,=,4.826813731587726
Cc1sc(-n2c(C)cc(/C=C3\SC(=S)NC3=O)c2C)c(C#N)c1C,=,4.617982957425132
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2cccc([N+](=O)[O-])c2)nc1C,=,4.7544873321858505
CCOc1cc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O,=,4.645891560852599
Cc1ccc(N2C(=O)/C(=C/c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1C,=,4.665546248849069
O=C(CN1C(=O)S/C(=C\c2cccs2)C1=O)Nc1ccc(C(=O)O)c(O)c1,=,4.5934598195660445
O=C(CCN1C(=O)/C(=C\C=C\c2ccccc2)SC1=S)Nc1ccccc1C(=O)O,=,4.694648630553377
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,=,4.61261017366127
N=C1/C(=C/c2ccc(-c3cccc(C(=O)O)c3)o2)C(=O)N=C2SC=C(c3ccccc3)N12,=,5.1979107421182675
Cc1[nH]n(-c2ccccc2)c(=O)c1/C=C1/C(=O)NN(c2ccc(F)c(Cl)c2)C1=O,=,4.91721462968355
O=C(O)c1ccc(-c2ccc(/C=c3/sc4nc5ccccc5n4c3=O)o2)cc1Cl,=,4.863279432843593
C=CCOC(=O)C1=C(C)N=c2s/c(=C3\C(=O)N(CC(=O)O)c4ccccc43)c(=O)n2C1c1ccc(OC)cc1.CC(=O)O,=,4.7447274948966935
COc1ccc(C(=O)Nc2ccc(/C(C)=N/NC(=O)c3ccncc3)cc2)cc1,=,4.823908740944319
O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/C=C/c3ccco3)C2=O)ccc1Cl,=,5.0835460514500745
CCCCCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2cc(C)on2)cc1,=,4.642065152999546
COc1cc(/C=C2\SC(NS(=O)(=O)c3ccc(C)cc3)=NC2=O)c([N+](=O)[O-])cc1OC,=,4.767003889607846
COc1ccc(/C=N/NC(=O)c2[nH]c3ccc(Br)cc3c2-c2ccccc2)c(C(=O)O)c1OC,=,4.7121982700697735
COc1cc([N+](=O)[O-])cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c1O,=,4.518557371497695
Cc1ccc(S(=O)(=O)Oc2ccc(/C=C3/C(=N)N4C(=NC3=O)SN=C4S(C)(=O)=O)cc2)cc1,=,4.772113295386326
O=C1N=C(Nc2ccccc2Cl)S/C1=C\c1cccc([N+](=O)[O-])c1O,=,4.655607726314889
O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C/c1cccc(OC(=O)c2cccs2)c1,=,4.928117992693875
CCOc1ccc(C2C(C(=O)Nc3ccccc3)=C(C)N=c3s/c(=C/c4cccc(OCC(=O)O)c4)c(=O)n32)cc1,=,4.540607512240769
Cc1c(Cl)cccc1NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1ccc(C(=O)O)cc1)N2,=,5.29929628285498
CC1=C(C(=O)OC(C)C)C(c2ccc(Cl)cc2)n2c(s/c(=C\c3ccc(OCC(=O)O)cc3)c2=O)=N1,=,4.872895201635193
O=C(O)CN1C(=O)/C(=C\c2cn(-c3ccccc3)nc2-c2ccccc2)SC1=S,<,4.00436480540245
O=C(O)CSCC(=O)N(Cc1ccccc1)c1nc(-c2ccccc2)c(-c2ccccc2)s1,=,4.876148359032914
CCOC(=O)c1sc2nc3c(SCCC(=O)O)cc(C(=O)c4cc(OC)ccc4O)cn3c(=O)c2c1C,=,4.795880017344075
O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(F)cc2)SC1=S,=,4.97061622231479
COc1ccc(C(=O)/C=C/c2cccc(OCc3ccccc3)c2)cc1CSCC(=O)O,=,4.534617148551582
O=C(NC(=S)Nc1ccccc1C(=O)O)c1ccc(-c2ccc(Br)cc2)o1,=,4.732828271596986
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCCC(=O)O)C2=O)c(C)c1,=,4.694648630553377
O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,=,4.4698003017969175
Cc1ccccc1C(=O)Nc1cccc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c1,=,4.504455662453552
CC(C)CS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=O)N=C2S1,=,4.892790030352131
O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,=,5.085656842880559
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1ccccc1F,=,4.581698708680254
Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c3ccccc3n2)cc1,=,4.7423214251308154
CC(C)(C)c1cc(-c2csc(Nc3ccccc3)[n+]2Cc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1O.[Br-],=,4.889410289700751
NC(=O)Cn1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,=,4.1598939055432425
O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(c3ccc(Cl)cc3)C2=O)c1,=,4.772113295386326
CC(=O)Nc1sc(/C(C#N)=C/c2ccc(Cl)c(Cl)c2)nc1-c1ccc(C)cc1,=,5.690369832574101
O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccccc2F)SC1=S,=,4.962573502059376
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c1C,=,4.703334809738469
Cc1cc(/C=C2\C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)c(C)n1Cc1ccccc1,=,4.581698708680254
O=C(NCc1ccccc1)c1ccc2c(=O)[nH]c3c(C(=O)NCC4CCCO4)sc(=S)n3c2c1,=,4.610833915635467
COc1ccc(O)c(C(=O)c2cc(SCC(=O)O)c3nc4sc5c(c4c(=O)n3c2)CCCC5)c1,=,4.847711655616943
CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccc(Cl)cc3)nc3ccccc23)cc1,=,4.701146923590294
O=C1NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,=,4.924453038607469
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1,=,5.092051478387727
CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,=,4.73754891026957
O=S(=O)(Nc1nc2ccccc2nc1Nc1ccc(N2CCOCC2)cc1)c1cc(Cl)ccc1Cl,<,4.00436480540245
COc1ccccc1N1N=C(C(=O)c2ccccc2)C2C(=O)N(c3ccc(Br)cc3)C(=O)C21,=,4.835647144215563
COc1cc(/C=C2\SC(=S)NC2=O)ccc1OS(=O)(=O)c1ccccc1,=,4.7447274948966935
O=C(O)c1ccc(Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1O,=,4.939302159646388
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc([N+](=O)[O-])cc2)nc1C,=,4.7544873321858505
CCCOc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1,=,4.772113295386326
O=C(O)c1ccccc1NS(=O)(=O)c1ccc(NN=C(S)Nc2ccc(OC(F)F)cc2)c([N+](=O)[O-])c1,=,5.085656842880559
COc1cc(/C=N/NS(=O)(=O)c2ccc3ccccc3c2)ccc1OCc1ccc(C(=O)O)cc1,=,4.568636235841013
COc1ccc(/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1OCc1ccc(Cl)cc1,=,4.782516055786093
Cc1c(CC(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(Br)cc4)c3cc12,=,4.559090917934783
O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(Cl)cc2Cl)SC1=S,=,4.882728704344236
O=C(Nc1cc(C(=O)Nc2ccccc2C(=O)O)cc(C(=O)Nc2ccccc2C(=O)O)c1)c1ccccc1,=,5.196542884351586
COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)COCC(=O)O,=,4.679853713888946
CCOc1cc(/C=C2\C(=O)N(c3cccc(C(=O)O)c3)N=C2C(F)(F)F)ccc1OCC(=O)Nc1ccccc1OC,=,5.411168274405792
COc1ccccc1NS(=O)(=O)c1cccc(N2C(=O)/C(=C\Nc3ccccc3C(=O)O)c3ccccc3C2=O)c1,=,4.882728704344236
CCOc1cc(/C=N/NC2=NC(=O)C(CC(=O)O)S2)ccc1OCc1ccc(Cl)cc1,=,4.609064892896621
COc1cc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)ccc1OCc1ccccc1,=,5.154281982033341
O=C(NCCc1ccccc1)c1ccc2c(=O)[nH]c3c(C(=O)NCC4CCCO4)sc(=S)n3c2c1,=,4.555955204081924
O=C(O)CCN1C(=O)/C(=C\c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)SC1=S,=,4.87942606879415
COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1CSCC(=O)O,=,4.590066876668706
O=C(O)COc1ccccc1/C=N/NC(=O)CSc1nnc(SCc2cccc3ccccc23)s1,=,4.575118363368933
COc1cccc(OCCOc2ccc(/C=C3\C(=N)N4N=C(S(C)(=O)=O)SC4=NC3=O)cc2OC)c1,=,4.3585258894959
O=C(O)Cn1cc(/C=c2/sc3nc4ccccc4n3c2=O)c2ccccc21,=,4.161780778092374
COc1cccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccc(C(=O)O)cc2)N3)c1,=,4.924453038607469
COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)CSCC(=O)O,=,4.8124792791635365
COc1cc([N+](=O)[O-])cc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)c1O,=,4.486782399932061
Cc1nn(CCc2nn[nH]n2)c2nc(-c3ccc(C4CCCCC4)cc3)cc(C(F)(F)F)c12,=,4.906578314837765
COc1ccc(NC(=O)c2cnn3c(O)cc(C4CCN(C(=O)OC(C)(C)C)CC4)nc23)cc1Cl,=,4.779891911959945
O=C(O)c1ccc(N/N=C/c2ccc(-c3cccc(Cl)c3)o2)cc1,=,4.653647025549361
Cc1ccc(S(=O)(=O)Oc2ccc(/C=C3\C(=N)N4N=C(S(C)(=O)=O)SC4=NC3=O)cc2)cc1,=,4.790484985457369
COc1cc(/C=N/NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)cc([N+](=O)[O-])c1O,=,4.764471553092451
O=C(O)COc1ccc(/C=N/NC(=O)c2ccc(-c3csc(Nc4ccc(Cl)cc4)n3)cc2)cc1,=,4.823908740944319
O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,=,4.621602099051862
N#Cc1c(O)nc(SCC(=O)N2c3ccccc3Sc3ccccc32)nc1-c1ccccc1,=,4.882728704344236
O=C(O)c1cc(NC(=O)c2ccc(Br)cc2)cc(NC(=O)c2ccc(Br)cc2)c1,=,4.531652669587842
COc1cc(/C=C2\SC(=O)N(c3ccccc3Cl)C2=O)cc([N+](=O)[O-])c1O,=,4.607303046740334
COCCN1C(=O)/C(=C/c2ccc(OCc3ccc(C(=O)O)cc3)c(OC)c2)S/C1=N\c1ccccc1,=,4.82102305270683
Cc1ccc(NC(=O)COc2cccc(/C=C3\SC(=S)N(CCC(=O)O)C3=O)c2)cc1Cl,=,4.913640169325252
COc1cc(/C=C2\C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)ccc1OS(=O)(=O)c1ccccc1,=,4.714442690992226
Cc1ccccc1N/N=C/c1sc(=O)n(Cc2cccc(C(=O)O)c2)c1Cl,=,4.806875401645538
O=C(O)CCn1cc(/C=C/C(=O)c2ccc(Cl)cc2)c(-c2ccc(Br)cc2)n1,=,4.669586226650809
CCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3OC)o2)S/C1=N\c1cccc(C(=O)O)c1,=,4.531652669587842
CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,=,4.661543506395395
CCc1ccc(NC2=NC(=O)/C(=C/c3cc(Br)c(OCC(=O)O)c(OC)c3)S2)cc1,=,4.835647144215563
COc1cc(/C=C2/SC(=S)NC2=O)ccc1OS(=O)(=O)c1ccc(C)cc1,=,4.782516055786093
COc1ccc(/N=C2\S/C(=C\c3ccc(OCC(=O)O)cc3)C(=O)N2CCc2c[nH]c3ccccc23)cc1,=,4.8996294548824375
Br.COc1cc(NS(=O)(=O)c2ccc(Nc3nc(-c4ccccc4)cs3)cc2)nc(OC)n1,=,4.690369832574101
O=C1NC(=S)N(c2ccc(F)cc2)C(=O)/C1=C/c1ccco1,=,4.806875401645538
CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,=,5.007446482167865
CC(CCc1sccc1N=Nc1c(O)ccc2ccccc12)CC(=O)O,=,4.696803942579511
O=C(O)C[C@@H]1C(=O)O[C@@H]2C(COC(=O)c3cc(O)c(O)c(O)c3)O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](OC(=O)c3cc(O)c(O)c4c3[C@H]1[C@H](O)C(=O)O4)[C@H]2OC(=O)c1cc(O)c(O)c(O)c1,=,4.950781977329818
CCOc1ccc(NC(=NCc2ccc3c(c2)OCO3)SC2CC(=O)N(c3ccc(C(=O)O)cc3)C2=O)cc1,=,4.586700235918748
O=C(O)c1ccc(-c2ccc(/C=C3\NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,=,4.97061622231479
O=C(O)c1[nH]c2ccccc2c1C(c1cc(Br)ccc1O)c1c(C(=O)O)[nH]c2ccccc12,=,5.386158178123931
O=c1cc(-c2ccccc2Cl)oc2c(NS(=O)(=O)c3cc(Cl)cc(Cl)c3O)ccc(O)c12,=,5.037157318798758
COc1ccc(-c2csc(NC(=O)CSc3nc(C)nc4sc(C(=O)O)c(C)c34)n2)cc1,=,5.028260409112222
Cc1ccc(C)c(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)c1,=,4.889410289700751
CCCCCCc1c(C)c2ccc(OCC(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2oc1=O,=,4.642065152999546
O=C(COc1cccc2ccccc12)Nc1ccc(Cl)cc1C(=O)O,=,4.504455662453552
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2cccc([N+](=O)[O-])c2)nc1C,=,4.721246399047171
Cc1cc(/C=C2/C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)c(C)n1-c1ccccc1,=,4.718966632752273
COc1ccc(-c2cc(-c3ccc(Cl)cc3)c(C#N)c(SCC(=O)O)n2)cc1,=,4.7121982700697735
O=C(NN1C(=O)/C(=C\c2ccc(O)c([N+](=O)[O-])c2)SC1=S)c1ccccc1Cl,=,4.603800652904264
O=C(Nc1ccc(Br)cc1C(=O)O)c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O,=,4.869666231504994
COc1cc(/C=C2\C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)cc(OC)c1OCCOc1ccc(C)cc1,=,4.958607314841775
COc1ccc(N2C(=O)/C(=C/c3ccco3)C(=O)NC2=S)cc1,=,4.651695136951839
CCCC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OCc2ccc(C(=O)O)cc2)cc1,=,4.361510743045363
O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,=,5.020451625295905
CCOc1cc(/C=C2\C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)ccc1OCCOc1cccc(OC)c1,=,4.920818753952375
COc1ccc2c(c1)cc(C(=O)N/N=C/c1c(O)c(C(=O)O)cc3ccccc13)n2C,=,5.11975822410452
O=C(O)c1cccc(N/N=C/c2cc(Br)cc(Br)c2O)c1,=,4.767003889607846
Oc1nc(S)nc2c1C(c1ccc(Br)cc1)c1c(O)nc(S)nc1O2,=,4.94692155651658
O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,=,4.609064892896621
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(NS(=O)(=O)c2ccc(O)c(C(=O)O)c2)c1,=,5.054039296422431
Cc1ccc(-c2nc(SCC(=O)Nc3ccccc3OC(F)F)c3c(C)c(C(=O)O)sc3n2)cc1,=,4.82102305270683
O=C(N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O)NC12CC3CC(CC(C3)C1)C2,=,4.634512015109101
O=C(NN1C(=O)/C(=C/c2ccc(O)cc2)SC1=S)c1ccccc1O,=,4.627087997029894
Cc1ccccc1NC1=NC(=O)/C(=C/c2cccn2-c2cccc(C(=O)O)c2)S1,=,4.94692155651658
CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)cc2)C1=O)=C\c1ccccc1,=,4.764471553092451
CC1(c2ccccc2)CC(C)(C)N2C(=O)/C(=C3\SC(=S)NC3=O)c3cccc1c32,=,4.076755981369724
CCCCN1C(=O)/C(=C/C=C/c2ccco2)C(=O)NC1=S,=,5.289036881004725
COc1ccccc1/C=C1\SC(=S)N(CCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O,=,4.838631997765025
CN1C(=O)/C(=C/c2ccc(C(=O)Nc3ccc(O)cc3C(=O)O)cc2)SC1=S,=,4.94692155651658
