SMILES,Relation,Value
O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,=,7.221848749616356
O=C(O)CCc1cc(Br)c(OCc2cccc(Cl)c2)c(Br)c1,=,6.721246399047171
O=C(O)CCc1cc(Br)c(OCc2cccc(C(F)(F)F)c2)c(Br)c1,=,6.795880017344075
Cc1ccc(-c2c(-c3cccc(C)n3)nn3c2CCC3)cc1,=,5.3979400086720375
Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,=,6.756961951313706
O=C(O)CCC(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,=,7.657577319177793
Cc1ccc(N2CCN(C(=O)CCNC(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)cc1,<,4.221848749616356
CC1Cc2ccccc2N1C(=O)CCCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
OCc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,=,5.581698708680254
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(C(=O)NCc3ccccc3)c2)c(Cl)c1,=,8.460046158343603
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Cc3ccc(C(F)(F)F)cc3)c2)c(Br)c1,=,8.019996628416253
Cc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1,=,7.107905397309519
CS(=O)(=O)c1ccc(C(=O)NCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],=,4.795880017344075
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCN(c4ccc(F)cc4)CC3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N(Cc3ccccc3)c3ccccc3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CN(CC(=O)N1CCN(c2ccc(F)cc2)CC1)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
CN(CC(=O)N1CCN(c2ccccc2)CC1)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
CN(Cc1ccccc1F)C(=O)CN(C)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCCc3ccccc32)cc1[N+](=O)[O-],<,4.221848749616356
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(O)c(S(=O)(=O)N2CCOCC2)c1,=,7.119987161633229
O=C(O)CCc1ccccc1OCC1C(Br)CCCC1Br,=,6.721246399047171
CC(C)N(C(=O)CCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)C(C)C,<,4.221848749616356
CN(C(=O)CCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)c1ccccc1,<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],=,4.508638306165727
CC(C)c1cc(Oc2c(Br)cc3c(c2Br)CC(C(=O)O)N3)ccc1O,=,8.070019409484486
CC1CCN(C(=O)C2CCN(C(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)CC1,<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
Cc1c(O)ccc2c(-c3c(Cl)cc(NC(=O)O)cc3Cl)cccc12,=,8.142667503568731
O=C(O)CNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,=,8.744727494896694
Cc1c(CCCCC(=O)O)c2ccccc2n1Cc1ccc(O)c(C(C)C)c1,=,5.853871964321762
Cc1cc2cc(NC(=O)C(=O)O)ccc2n1Cc1ccc(O)c(C(C)C)c1,=,5.823908740944319
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCN(c3ccccc3F)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N(Cc3ccccc3)Cc3ccccc3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CC1CCN(C(=O)CN(C)C(=O)c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)CC1,<,4.221848749616356
Cc1ccc(N2CCN(C(=O)CN(C)C(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)cc1,<,4.221848749616356
CC1CCN(C(=O)CCCNC(=O)c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)CC1,<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCN(c3ccccc3F)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1[N+](=O)[O-],=,4.229147988357856
CN(Cc1ccccc1)C(=O)CCCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2Cc3ccccc3C2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCN(c3ccccc3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)N2CCc3ccccc3C2)cc1[N+](=O)[O-],<,4.221848749616356
CC1CCN(C(=O)CNC(=O)c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)CC1,=,4.42021640338319
CS(=O)(=O)c1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3F)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CS(=O)(=O)c1ccc(C(=O)NCC(=O)N(Cc2ccccc2)c2ccccc2)cc1[N+](=O)[O-],=,4.698970004336019
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(C(F)(F)F)cc3)c2)c(Cl)c1,=,7.169989064063882
CC(C)c1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1,=,5.886056647693163
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(O)c(S(=O)(=O)N2CCCCC2)c1,=,9.439973751087107
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N2CCc3ccccc32)cc1[N+](=O)[O-],<,4.221848749616356
CC1Cc2ccccc2N1C(=O)CCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(-c2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,=,6.167491087293763
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)N3CCC(c4ccccc4)CC3)CC2)cc1[N+](=O)[O-],<,4.221848749616356
CCCN(C(=O)CNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)c1ccccc1,=,5.180456064458132
CN(Cc1ccccc1F)C(=O)CCCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,<,4.221848749616356
