SMILES,Relation,Value
CCCN1C(=O)CC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,=,5.7162466166674735
CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,=,8.397940008672037
CCC(CC)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,=,7.443697499232713
CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O)C(=O)O,=,5.0655015487564325
CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(=O)(O)O)C(=O)O,=,5.173925197299173
CC(C)C[C@H](NC(=O)[C@H](CC#Cc1cccc(F)c1)NCP(=O)(O)O)C(=O)O,=,6.39040559077478
CCC[C@H](NC1(C(=O)N[C@@H](Cc2nc(-c3ccccc3)co2)C(=O)O)CCCC1)C(=O)O,=,8.154901959985743
CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)O,=,7.920818753952375
CCCC(CC1(C(=O)NCc2nnc(C)s2)CCCC1)C(=O)O,=,6.154901959985743
CCCC(CC1(C(=O)Nc2nnc(CC3CC3)s2)CCCC1)C(=O)O,=,7.42021640338319
COCC[C@H](NC1(C(=O)N[C@@H](Cc2nc(C)c(-c3ccccc3)o2)C(=O)O)CCCC1)C(=O)O,=,8.301029995663981
CCCC(CC1(C(=O)N[C@H](C)c2ccccc2)CCCC1)C(=O)O,=,6.275724130399211
CC(C)C[C@@H](NC(=O)C(CS)Cc1ccccc1)C(=O)O,=,8.346787486224656
O=C(NCCc1cccc2ccccc12)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O,=,4.97061622231479
CN1C(=O)CC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,=,7.259637310505756
