SMILES,Relation,Value
Cc1oc(S(=O)(=O)N2CCN(C)CC2)cc1NC(=O)Nc1ccccc1,=,5.886056647693163
Cc1oc(S(=O)(=O)N2CCOCC2)cc1NC(=O)Nc1ccccc1,=,6.886056647693163
Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)N(C)c1ccccc1,<,4.301029995663981
COCCN(C)C(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)CC4CC4)sc3c2)cc1,=,9.154901959985743
NS(=O)(=O)CCNC(=O)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,>,8.0
CC1(O)CN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc5ccc(C(F)(F)F)cc5)sc4c3)cc2)C1,=,8.619788758288394
CC1(O)CN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc5ccc(F)cc5)sc4c3)cc2)C1,=,8.698970004336019
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2cc(-c3ccc(F)nc3)ccc2s1,=,8.602059991327963
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2cc(-c3ccc(C(=O)NCCO)cc3)ccc2s1,>,8.0
COCCS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(NC(=O)OC(C)(C)C)cc3)cc2s1,>,8.0
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccc(S(=O)(=O)NCCO)cc3)cc2s1)S(=O)(=O)Cc1ccc(F)cc1,=,8.008773924307505
CC(C)S(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,=,8.1249387366083
COCc1cccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc3c2)c1,=,8.356547323513812
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1)S(=O)(=O)Cc1ccccc1,=,7.7447274948966935
Cc1nnc(CNC(=O)C(c2nc3ccc(-c4ccc(C(=O)N5CC(C)(O)C5)cc4)cc3s2)S(C)(=O)=O)o1,=,7.113509274827518
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(C(=O)N3CC(F)(F)C3)cc2s1)S(=O)(=O)CCC(F)(F)F,=,7.585026652029182
Cc1nnc(CNC(=O)C(c2nc3cc(F)c(-c4ccccc4)cc3s2)S(=O)(=O)CCC(F)(F)F)o1,>,8.0
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc2s1,>,8.0
Cn1nccc1-c1ccc2nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc2c1,=,8.292429823902063
Cc1nnc(CNC(=O)C(c2nc3ccc(-c4ccc(O)cc4)cc3s2)S(=O)(=O)Cc2ccccc2)o1,=,6.532243948755967
Cc1nnc(CNC(=O)C(c2nc3ccc(-c4ccc(C(=O)N5CC(F)(F)C5)cc4)cc3s2)S(C)(=O)=O)o1,=,7.494850021680094
CCCC(=O)NC(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(F)nc3)cc2s1,>,8.0
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc2s1)S(=O)(=O)CCC(F)(F)F,>,8.0
NCCS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccccc3)cc2s1,>,8.0
Fc1ccc(O[C@H]2CCN(c3ccc(C(F)(F)F)cc3-c3nnn[nH]3)C2)cc1,=,6.679853713888946
O=C(O)c1cc(C(F)(F)F)ccc1N1CC[C@H](Oc2ccc(Cl)nc2)C1,=,6.627087997029894
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(F)(F)F)nc3)cc2s1,>,8.0
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2s1)S(=O)(=O)Cc1ccc(F)cc1,>,8.0
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2s1)S(=O)(=O)Cc1ccc(C(F)(F)F)cc1,>,8.0
COCCS(=O)(=O)C(C(=O)NCc1nnc(C)o1)c1nc2ccc(-c3ccc(C(=O)N4CC(C)(O)C4)cc3)cc2s1,=,7.229147988357856
Cc1ccc(B(O)O)cc1,=,4.769551078621726
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccccc3F)cc2s1,=,8.522878745280337
CS(=O)(=O)C(C(=O)NCc1ccccc1S(N)(=O)=O)c1nc2ccc(-c3ccc(N4CCCCC4)cc3)cc2s1,=,6.761201437286083
NC(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)CCC(F)(F)F)sc3c2)cc1,=,8.036212172654444
CS(=O)(=O)C(C(=O)NCc1cccc(S(N)(=O)=O)c1)c1nc2ccc(-c3ccccc3)cc2s1,=,6.721932669111338
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccccc3)cc2s1)S(=O)(=O)Cc1ccc(F)cc1,>,8.0
CCc1ccc(B(O)O)cc1,=,4.958607314841775
Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NC(c1ccccc1)c1ccccc1,=,6.795880017344075
CC(C)(O)CNC(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc3c2)cc1,=,8.193820026016112
CS(=O)(=O)C(C(=O)NCc1csc(N)n1)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,>,8.0
CC(C)(C)OC(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc4ccccc4)sc3c2)cc1,=,8.958607314841775
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3cc(O)ncc3F)cc2s1,>,8.0
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccccc3F)cc2s1)S(=O)(=O)CCC(F)(F)F,=,8.522878745280337
CCS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccccc3)cc2s1,>,8.0
CN1CCOc2cc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc4c3)ccc21,>,8.0
COCCS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(Br)cc2s1,=,7.585026652029182
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccccc3)cc2s1)S(=O)(=O)CCC(F)(F)F,=,8.167491087293763
CC(C)(C)OC(=O)n1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc3c2)c1,=,7.289036881004725
CC(C)(C)OC(=O)c1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc3c2)cc1,>,8.0
COC1CN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc5ccc(F)cc5)sc4c3)cc2)C1,=,8.142667503568731
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(CCO)cc3)cc2s1,>,8.0
COCCS(=O)(=O)NS(=O)(=O)c1cccc(CNC(=O)C(c2nc3cc(-c4ccccc4)ccc3s2)S(=O)(=O)CCOC)c1,=,6.689094370623859
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3cnn(Cc4ccccc4)c3)cc2s1,>,8.0
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2cc(-c3cccc(F)n3)ccc2s1,=,8.698970004336019
COCCn1cc(-c2ccc3sc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)nc3c2)cn1,>,8.0
Cc1cc2nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc3ccccc3)sc2cc1-c1ccc(C(=O)N2CCOCC2)cc1,=,8.275724130399212
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3cccc(C(=O)N4CC(F)(F)C4)c3)cc2s1)S(=O)(=O)CCC(F)(F)F,=,7.847711655616943
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2cc(-c3ccc(C(=O)N4CC(F)(F)C4)cc3)ccc2s1,=,9.221848749616356
NS(=O)(=O)CCNC(=O)C(c1nc2cc(F)c(-c3ccccc3)cc2s1)S(=O)(=O)CCN1CCOCC1,>,8.0
CC1(O)CCN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)sc4c3)cc2)CC1,>,8.0
CC(C)(O)Cn1ccc(-c2ccc3sc(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)nc3c2)cc1=O,=,8.698970004336019
CC(=O)NC(C(=O)NCc1nnc(C)o1)c1nc2ccc(-c3ccc(F)cc3)cc2s1,>,8.0
COCc1ccc(-c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)CC4CC4)sc3c2)cc1,=,8.4089353929735
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc4c(c3)OCO4)cc2s1,>,8.0
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3cnn(CCC4CCOCC4)c3)cc2s1,=,7.886056647693163
CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CC[C@@H](O)C4)cc3)cc2s1,=,8.744727494896694
COC1CN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc5ccc(C(F)(F)F)cc5)sc4c3)cc2)C1,=,8.2518119729938
NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccc(F)nc3)cc2s1)S(=O)(=O)CCC(F)(F)F,>,8.0
