SMILES,Relation,Value
O=C1NCCc2[nH]c(-c3ccncc3)cc21,<,5.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2cccc(CN3CCN(C)CC3)c2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC1C(N)=O,<,5.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCN(C)CC1C(N)=O,<,5.0
C(#Cc1n[nH]c2ncccc12)c1cccnc1,<,4.301029995663981
CN(C)CC#Cc1n[nH]c2ccccc12,<,4.0
Cc1ccnnc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
Cn1ccnc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,6.0
CN(C)C(=O)c1ccc(N(Cc2nc3ccccc3[nH]2)C(=O)c2cc(Cl)c(O)cc2O)cc1,=,6.0
NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I,=,6.1487416512809245
CN(Cc1ccc2nccnc2c1)C(=O)c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
Cc1csc2ncnc(-c3ccc(N(Cc4ccccc4)C(=O)c4ccc(O)cc4O)cc3)c12,=,6.0
Cc1cnc(C)c(-c2ccc(N(Cc3ccccc3)C(=O)c3ccc(O)cc3O)cc2)n1,=,7.0
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,<,5.0
CN(C)C(=O)c1ccc(N(Cc2ccc(Cl)o2)C(=O)c2ccc(O)cc2O)cc1,=,7.619788758288394
CN(C)C(=O)c1ccc(N(Cc2ccc(Br)s2)C(=O)c2ccc(O)cc2O)cc1,=,7.376750709602099
Cc1cc(S(=O)(=O)N2CC(F)(F)C2)cnc1-c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
Cc1cc(S(=O)(=O)NCc2cccnc2)cnc1-c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
Cc1nc(N(C)C)nc(-c2ccc(N(Cc3cccnc3)C(=O)c3ccc(O)cc3O)cc2)c1C,=,6.0
Cc1nc(N)ccc1-c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
N#Cc1cc(Cl)nc(-c2ccc(N(Cc3cccnc3)C(=O)c3ccc(O)cc3O)cc2)c1,=,7.0
Cc1cc2cc(F)ccc2nc1-c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
CN(Cc1cccc2ccccc12)C(=O)c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
c1ccc2c(Nc3cc(C4CCC4)[nH]n3)nc(Nc3ccc4[nH]cnc4c3)nc2c1,=,6.376750709602099
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,<,5.0
COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,<,5.0
CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,<,5.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,<,5.0
O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)C1CC1,=,7.251811972993799
C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1,<,4.522878745280337
Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,<,4.698970004336019
C[C@H]1CCc2cc(-c3nc(Cl)nc4[nH]ccc34)ccc2N1C(=O)c1ccc(O)cc1O,=,6.8696662315049934
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,<,5.0
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,<,5.0
Cc1nc(N)ccc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,6.0
CCOC(=O)c1nc(C)nc(-c2ccc(N(Cc3ccccc3)C(=O)c3ccc(O)cc3O)cc2)c1C,=,5.0
Cc1cncnc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
Cc1cc2ccc(F)cc2nc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1F,=,7.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccccc2)C(=O)c2cc(Cl)c(O)cc2O)cc1,=,8.0
Cc1ccc(CN(C(=O)c2ccc(O)cc2O)c2ccc(-c3nc4ccccc4cc3C)cc2)cc1,=,8.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)N3CCCC3)cc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(C)(C)C)cc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
CNCC(=O)NCc1ccc(CN(C(=O)c2ccc(O)cc2O)c2ccc(-c3nc(Cl)ncc3C)cc2)cc1,=,8.0
COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,=,3.1884249941294067
CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,<,5.0
O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN(C3CCCNC3)C2)c2ccccc21,<,4.522878745280337
CCOC(=O)c1nc(-c2ccc(N(Cc3ccccc3)C(=O)c3ccc(O)cc3O)cc2)c2ccccc2n1,=,5.0
O=C(c1ccc(O)cc1O)N(Cc1ccccc1)c1ccc(-c2ncnc3ccc(Cl)cc23)cc1,=,7.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)CO)cc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
CCN(CC)CCOc1ccc(CN(C(=O)c2ccc(O)cc2O)c2ccc(-c3nc(C)ncc3C)cc2)cc1,=,5.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,<,4.0
CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,<,4.0
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,<,5.0
Cc1nc(-c2ccc(N(Cc3ccsc3)C(=O)c3ccc(O)cc3O)cc2)c2ccccc2n1,=,6.0
Cc1nc(C)c(-c2ccc(N(Cc3cccnc3)C(=O)c3ccc(O)cc3O)cc2)s1,=,6.0
COc1cc(-c2ccc(N(Cc3cccnc3)C(=O)c3ccc(O)cc3O)cc2)ncn1,=,6.0
CSc1nc(Cl)cc(-c2ccc(N(Cc3cccnc3)C(=O)c3ccc(O)cc3O)cc2)n1,=,6.0
C[C@@H](c1ccccc1)N(C(=O)c1cc(Cl)c(O)cc1O)c1ccc(C(=O)N(C)C)cc1,=,6.0
CC(=O)NCCNS(=O)(=O)c1cnc(-c2ccc(N(Cc3ccccc3)C(=O)c3ccc(O)cc3O)cc2)c(C)c1,=,8.0
CNC(=O)c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,6.0
CN(Cc1cccc2cccnc12)C(=O)c1ccc(N(Cc2ccsc2)C(=O)c2ccc(O)cc2O)cc1,=,7.0
COc1cc(-c2ccc(N(Cc3ccsc3)C(=O)c3ccc(O)cc3O)cc2)cnc1OC,=,5.0
CSc1nc(-c2ccc(N(Cc3ccsc3)C(=O)c3ccc(O)cc3O)cc2)c2cc[nH]c2n1,=,6.0
O=C(c1ccc(O)cc1O)N(Cc1cccnc1)c1ccc(-c2ncnc3ccc(Cl)cc23)cc1,=,7.0
Cc1cccnc1-c1ccc(N(Cc2ccccc2)C(=O)c2cc(Cl)c(O)cc2O)cc1,=,6.0
N#Cc1cncnc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1,=,6.0
COc1cnc(Cl)nc1-c1ccc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)cc1C,=,6.0
O=C(c1ccc(O)cc1O)N(Cc1ccccc1)c1ccc(-c2ccc(N3CCCC3)nn2)cc1,=,6.0
Cc1cc2ccccc2nc1-c1ccc(N(Cc2cccc3ccccc23)C(=O)c2ccc(O)cc2O)cc1,=,7.0
CSc1ccc(CN(C(=O)c2ccc(O)cc2O)c2ccc(-c3nc4ccccc4cc3C)cc2)cc1,=,7.0
Cc1cc2ccccc2nc1-c1ccc(N(Cc2cccc(F)c2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)[C@H](C)NC(=O)OCc3ccccc3)cc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)CN(C)C(=O)c3ccccc3)cc2)C(=O)c2ccc(O)cc2O)cc1,=,8.0
