SMILES,Relation,Value
C=CCc1c(C)nc(-c2ccc(OC)cc2)nc1Nc1ccc(CC(=O)O)cc1,=,5.318758762624412
N#CCCc1ccc(OCc2cc(-c3cccc(OC(F)(F)F)c3)c3ncccc3c2)cc1,=,7.769551078621726
CCOc1cccc(-c2cc(COc3ccc(CCC#N)cc3)cc3cccnc23)c1,=,8.346787486224656
Cc1nc(-c2ccccc2)nc(Nc2ccc(C(=O)O)cc2)c1C#N,=,5.823908740944319
CC(C)c1n[nH]c2c(=O)[nH]c(C[C@@H]3CCCC[C@H]3Nc3ncccn3)nc12,<,5.0
O=C(O)c1cccc(-c2cc3nccc(-c4ccc(OC(F)F)c(OCC5CC5)c4)n3n2)c1,=,8.045757490560675
CC(C)Nc1nc2oc3c(NCc4cccnc4)ncnc3c2c2c1CCC(C)(C)C2,=,9.301029995663981
Cc1noc(/C(=C/c2cccc(-c3cc(C(C)C)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)n1,=,9.698970004336019
CC(C)(O)C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,<,5.0
Cc1nc(-c2ccccc2)nc(Nc2ccc(C(=O)O)cc2)c1CO,=,5.096910013008056
C=CCc1c(CCC)nc(-c2ccccc2)nc1Nc1ccc(C(=O)O)cc1,=,5.619788758288394
COc1ccc(C(=O)Cc2c(Cl)c[n+]([O-])cc2Cl)c(OCC(=O)NCc2ccccc2)c1OC,=,8.301029995663981
CCc1nc(Nc2ccc(C(C)(C)C(=O)O)cc2)nc(-c2cccc(Cl)c2)n1,=,6.221848749616356
CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O,<,4.698970004336019
C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](OC(=O)/C=C\c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,=,6.266000713461613
O=C(O)Cc1ccc(Nc2nc(-c3ccc(-c4ccccc4)cc3)nc3c2S(=O)(=O)CCC3)cc1,=,6.102372908709558
O=C(O)Cc1ccc(Nc2nc(-c3cccc(Cl)c3)nc(C3CC3)n2)cc1,=,5.927750102386486
O=C(O)Cc1ccc(Nc2nc(-c3cccc(F)c3)nc(C3CC3)n2)cc1,=,5.6763354643919
CCc1nc(Nc2ccc(CC(=O)O)cc2)nc(-c2ccc(F)cc2)n1,=,6.138465589140962
Cc1c(-c2ccc(O)c3ncccc23)oc2ccc(O)cc12,=,5.43533393574791
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccnc3)nnc1-2,=,7.154901959985743
COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,=,6.206209615309181
CC(c1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)N(C(=O)c1ccc(C(C)(C)O)cc1)c1ccc(S(C)(=O)=O)cc1,=,9.301029995663981
CC(=O)N(c1ccc(S(C)(=O)=O)cc1)C(C)c1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1,=,8.173925197299173
Oc1cc(O)c2c(c1)O[C@]1(c3ccc(O)c(O)c3)O[C@@H]1[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,<,4.698970004336019
O=C(Nc1cccnc1)c1ccc(OC(F)F)c(OCC2CC2)c1,=,7.1487416512809245
COc1ccc(-c2ccnc3cc(-c4ccc(Cl)cc4)nn23)cc1OC1CCCC1,=,7.045757490560675
COc1cccc(-c2cc3nccc(-c4ccc(OC)c(OC5CCCC5)c4)n3n2)c1,=,7.3979400086720375
COc1ccc(-c2ccnc3cc(-c4cc(Cl)ccc4Cl)nn23)cc1OC1CCCC1,=,7.522878745280337
FC(F)Oc1ccc(-c2ccnc3cc(-c4cccc(Br)c4)nn23)cc1OCC1CC1,=,7.886056647693163
FC(F)Oc1ccc(-c2ccnc3cc(-c4cccc(C(F)(F)F)c4)nn23)cc1OCC1CC1,=,6.721246399047171
CCOC(=O)COc1cc2nc(C)nc(-c3cc(OCC4CC4)cc(OCC4CC4)c3)c2cc1OC,<,4.0
O=C(Nc1ccc2nc(S)sc2c1)c1ccc(OC(F)F)c(OCC2CC2)c1,=,8.342944147142896
