SMILES,Relation,Value
Cc1nc(-c2ccccc2F)c2c(N3CCn4ncc(C(F)(F)F)c4C3)ncnn12,=,8.761953896871205
Cn1cc(-c2ccc(Oc3nccnc3-c3ccncc3)cc2)c2nc3ccccc3cc21,=,7.531652669587842
COc1ccc2c(c1OC)CN(c1ncnn3c(C)nc(C4CCOCC4)c13)CC2,=,8.869666231504993
CNc1ccc2c(n1)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,9.360513510731414
CCc1c2c(nn1C)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,9.832682665251824
N#Cc1ccccc1-c1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,6.423658649794207
C1=C(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CCOC1,=,7.826813731587726
COc1ncccc1-c1nc2ccccc2nc1OC1CN(c2ccc3ccccc3n2)C1,=,8.259637310505756
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4noc(C(C)C)c4C3)ncnn12,=,8.453457336521868
Cc1noc2c1CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,7.782516055786093
Cc1ncc2c(n1)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,8.164309428507574
Cc1nc2c(c(OC(F)F)n1)CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,9.356547323513812
Cc1nc(CC(C)C)c2c(N3CCc4noc(C5CC5)c4C3)ncnn12,=,8.539102157243452
Cc1nc2c(o1)CN(c1ncnn3c(C)nc([C@H]4CCOC4)c13)CC2,=,7.640164517660112
Cn1cc(-c2ccc(Oc3ncccc3-c3ccncc3)cc2)c2ncc(Cl)cc21,=,8.148741651280925
Cc1cnc2c(-c3ccc(Oc4ncccc4-c4ccncc4)cc3)cn(C)c2c1,=,9.096910013008056
Cn1cc(-c2ccc(Oc3nccnc3-c3cncnc3)cc2)c2nc3ccccc3cc21,=,7.507239610973162
COc1cc2c(cc1OC)CN(c1ncnn3c(C)nc(-c4ccccc4C)c13)CC2,=,8.41228903498109
Cc1nn(C)c2c1CN(c1ncnn3c(C)nc(-c4ccc(F)cc4Cl)c13)CC2,=,8.869666231504993
Cc1nc(-c2ccccc2F)c2c(N3CCc4cnn(C(C)C)c4C3)ncnn12,=,9.001304841688345
COc1ccc2c(n1)CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,8.136677139879543
Cc1nc([C@H]2CCOC2)c2c(N3CCc4nn(C)cc4C3)ncnn12,=,8.18575240426808
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4cnn(C(C)C)c4C3)ncnn12,=,9.100726812682396
O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1,=,8.366531544420413
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4cnn(C5CC5)c4C3)ncnn12,=,9.52432881167557
Cc1nc(-c2ccccc2F)c2c(N3CCc4nc(C5CC5)nc(OC(F)F)c4C3)ncnn12,=,8.823908740944319
Cc1nc(-c2ccccc2F)c2c(N3CCc4nc(C5CC5)ncc4C3)ncnn12,=,8.373659632624957
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4nc(C5CC5)nc(O)c4C3)ncnn12,=,9.995678626217357
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4nc(C5CC5)oc4C3)ncnn12,=,9.049635145623878
COc1cc2c(cc1OC)CN(c1ncnn3c(C)nc([C@@H]4CCCO4)c13)CC2,=,7.527243550682788
CCOc1nc(C)nc2c1CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,8.844663962534938
Cc1nc(C2CCOCC2)c2c(N3CCn4ncc(C(F)(F)F)c4C3)ncnn12,=,8.404503778174426
CCc1n[nH]c2c1CN(c1ncnn3c(C)nc(C4CCOCC4)c13)CC2,=,9.018181392829337
Cc1nc(-c2ccccc2F)c2c(N3CCc4noc(C5CC5)c4C3)ncnn12,=,8.703334809738468
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4nn(C)c(C5CC5)c4C3)ncnn12,=,9.991399828238082
Cc1nc2c(s1)CN(c1ncnn3c(C)nc([C@H]4CCCO4)c13)CC2,=,8.011887159731648
OCC1CCN(c2cc(F)cnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,8.774690718274137
OCC1CCCCN1c1ncc(Br)c(OC2CN(c3ccc4ccccc4n3)C2)n1,=,6.585026652029182
Cc1cc(-c2nccnc2OC2CCN(C(=O)c3nccc4ccccc34)CC2)ccn1,=,5.444905551421681
Cc1cc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc2ccccc12,=,6.995678626217358
CC(=O)N1CCC(c2nccnc2OC2CCN(c3cc(Cl)ccn3)CC2)CC1,=,7.017728766960432
CC(=O)N1CCC(c2nccnc2OC2CCN(c3ncccc3Cl)CC2)CC1,=,5.841637507904751
COCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.559090917934782
OC[C@@H]1CCCN1c1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,7.645891560852599
CN(C)C(=O)c1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cc1,=,7.823908740944319
OCc1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cc1,=,7.978810700930062
Cc1cc(-c2nccnc2OC2CN(C(=O)c3nc4ccccc4[nH]3)C2)ccn1,=,6.806875401645539
O=C(c1nc2ccccc2[nH]1)N1CC(Oc2nccnc2C2=CCOCC2)C1,=,6.653647025549361
CC(=O)N1CCC(c2cc(F)cnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.188424994129407
COCC#Cc1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,6.549750891680639
COc1cc2c(cc1OC)CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,9.145086977692145
CCc1nn(C)c2c1CN(c1ncnn3c(C)nc(-c4ccc(F)cc4Cl)c13)CC2,=,9.284832642151542
Cc1nc(-c2ccccc2F)c2c(N3CCc4cnn(CC5CCC5)c4C3)ncnn12,=,9.056505484093897
Cc1nc(CC(C)C)c2c(N3CCc4nc(C5CC5)oc4C3)ncnn12,=,8.344861565188618
c1cncc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)c1,=,7.863279432843593
COc1cccc(-c2nccnc2OC2CN(c3ncc4ccccc4n3)C2)c1,=,6.8297382846050425
CNC(=O)c1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cc1,=,7.823908740944319
OC[C@H]1CCCN1c1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,6.823908740944319
c1ccc(-c2nccc(OC3CN(c4ccc5ccccc5n4)C3)n2)nc1,=,6.962573502059376
OCc1ccc(-c2nccc(OC3CN(c4ccc5ccccc5n4)C3)n2)cc1,=,8.073143291050307
COC(=O)N1CCC(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.801342913045577
CC(=O)N1CCC(c2cccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.162411561764489
CC(=O)N1CC=C(c2nccnc2OC2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)CC1,=,7.143633676340752
CC(=O)N1CCCC(c2cccnc2OC2CN(C(=O)c3nc4ccccc4[nH]3)C2)C1,=,8.189229988765636
c1cnc(OC2CN(c3ccc4ccccc4n3)C2)c(N2CCOCC2)c1,=,7.920818753952375
CC(=O)N1CC=C(c2cccnc2OC2CN(C(=O)c3nc4ccccc4[nH]3)C2)CC1,=,7.114130139096093
O=C(c1cc(Cl)ccn1)N1CCC(Oc2ncccc2C2CCOCC2)CC1,=,5.051098239029787
CC(=O)N1CCC(c2nccnc2OC2CN(C(=O)c3ccc[nH]3)C2)CC1,=,6.858236769724212
Cc1cc(-c2nccnc2OC2CCN(C(=O)c3ccc4ccccc4n3)CC2)ccn1,=,5.575118363368933
c1cnc(O[C@H]2CCN(c3nc4ccccc4[nH]3)C2)c(C2CCOCC2)c1,=,5.606951533583222
N#Cc1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,=,6.08196966321512
CC(=O)N1CCC(c2nccnc2OC2CCN(c3cc(C)ccn3)CC2)CC1,=,6.001304841688344
CC(=O)N1CCC(c2nccnc2OC2CCN(c3ncccc3C)CC2)CC1,=,5.521433504406157
Cc1nn(C)c2c1CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,9.078833949362261
COc1ccc2c(n1)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,8.585026652029182
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4c(c(C5CC5)nn4C)C3)ncnn12,=,9.712198270069774
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4nc(C5CC5)ncc4C3)ncnn12,=,8.183758700008218
Cc1nc(-c2ccccc2F)c2c(N3CCc4ncncc4C3)ncnn12,=,7.698970004336019
Cc1nc(C)c2c(n1)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,8.782516055786093
Cc1nc(-c2ccc(F)cc2Cl)c2c(N3CCc4nc(C5CC5)ncc4C3)ncnn12,=,8.073657553374344
COc1cnccc1-c1cccnc1OC1CN(C(=O)OCc2ccccc2)C1,=,5.116849800316722
FC1(F)CCCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)C1,=,7.035740369803151
COCC(=O)N1CCC(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)CC1,=,6.380280734388273
CC(=O)N1CC=C(c2nccnc2OC2CN(C(=O)c3cc(C)c[nH]3)C2)CC1,=,6.602929450040591
Cc1nc(-c2ccccc2F)c2c(N3CCc4ncnc(O)c4C3)ncnn12,=,7.94692155651658
Cc1onc2c1CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,7.632644078973981
Cc1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,=,6.581698708680254
c1cnc(OC2CCN(c3nccc4ccccc34)CC2)c(C2CCOCC2)c1,=,5.741602195904491
c1ccc2cc(N3CC[C@H](Oc4nccnc4C4CCOCC4)C3)ncc2c1,=,5.865822892423234
CC(=O)c1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,=,6.4156687756324695
CC(=O)N1CCC(c2cccnc2OC2CCN(c3ncccc3C)CC2)CC1,=,5.826813731587726
CC(C)(C)OC(=O)N1CC(Oc2ncccc2[C@H]2CC[C@H](O)CC2)C1,=,7.80271944187438
Cc1nc(C2CC2)nc2c1CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,>,9.756961951313706
c1ccc2nc(N3CCC(Oc4nccnc4N4CCOCC4)CC3)ccc2c1,=,6.5951662833800615
OC1CN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)C1,=,5.913640169325252
CC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.906578314837765
c1ccc2nc(N3CC(Oc4nccnc4N4CCCC4)C3)ccc2c1,=,5.0
c1ccc2nc(N3CC(Oc4nccnc4N4CCCCCC4)C3)ccc2c1,=,6.476253533188435
OCC1CCN(c2ncc(F)c(OC3CN(c4ccc5ccccc5n4)C3)n2)CC1,=,7.698970004336019
OCC1CCN(c2ncc(Br)c(OC3CN(c4ccc5ccccc5n4)C3)n2)C1,=,7.686132779630847
OCCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.906578314837765
O=C(c1nc2ccccc2[nH]1)N1CC(Oc2nccnc2N2CCOCC2)C1,=,6.4238891058791605
N#CC1CCN(c2cc(F)cnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.82102305270683
CC(=O)N1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.110698297493689
CC(=O)N1CCCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.044312249686494
O=C1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.958607314841775
c1ccc2nc(N3CCC(Oc4nccnc4-c4ccncc4)CC3)ccc2c1,=,7.447331783887806
Cc1cc(-c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)ccn1,=,7.088309841246139
c1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)nc1,=,5.913640169325252
Fc1cc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)ccn1,=,7.403402904373539
Cc1cc(-c2nccnc2O[C@H]2CCN(c3ccc4ccccc4n3)C2)ccn1,=,6.1944991418416
Cc1nc(-c2ccccc2F)c2c(N3CCc4cnn(C5CC5)c4C3)ncnn12,=,9.043351420794796
Cc1nc(CC(C)C)c2c(N3CCc4ncccc4C3)ncnn12,=,8.043351420794796
Cc1c2c(nn1C)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2,=,9.195179321278838
Cc1nc(C2CCCO2)c2c(N3CCc4nc(C5CC5)ncc4C3)ncnn12,=,8.2839966563652
CCc1nn(C)c2c1CN(c1ncnn3c(C)nc(CC(C)C)c13)CC2,>,9.0
COc1ccc2c(c1)CCN(c1ncnn3c(C)nc([C@H]4CCOC4)c13)C2,=,8.899629454882437
Cc1nc(C2CCOCC2)c2c(N3CCc4nn(C)c(C(C)C)c4C3)ncnn12,=,8.96657624451305
Cc1nc([C@@H]2CCOC2)c2c(N3Cc4c(cnn4C)[C@H](C)C3)ncnn12,=,8.76447155309245
Cc1nc(C2CCOCC2)c2c(N3CCc4nc(C5CC5)ncc4C3)ncnn12,>,8.453457336521868
COc1ccc2c(n1)CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,8.6903698325741
Cc1nc(C2CC2)nc2c1CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,9.354577730650908
CCc1nc(C2CC2)nc2c1CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,9.576754126063193
COc1nccc2c1CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2,=,9.627087997029893
CCc1nn(C)c2c1CN(c1ncnn3c(C)nc(C4CCOCC4)c13)CC2,=,8.84163750790475
O=C(c1ccc(Cl)cn1)N1CCC(Oc2ncccc2C2CCOCC2)CC1,<,5.0
Cc1ccnc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)c1,=,6.627087997029894
c1ccc2[nH]c(N3CCC(Oc4nccnc4C4CCOCC4)CC3)nc2c1,=,6.640164517660112
c1cnc(O[C@@H]2CCN(c3ccc4ccccc4n3)C2)c(C2CCOCC2)c1,=,6.4156687756324695
CN(C)C1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.2839966563652006
Cc1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cc1,=,7.005682847330363
CC(C)(C)OC(=O)N1CCC=C(c2nccnc2OC2CN(C(=O)c3nc4ccccc4[nH]3)C2)C1,=,6.6439741428068775
Clc1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,=,5.85078088734462
COC(=O)c1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,=,6.703334809738469
Cc1ccc2nc(N3CCC(Oc4ncccc4C4CCOCC4)CC3)ccc2c1,=,6.3260580013659125
CC(=O)N1CCC(c2cccnc2OC2CCN(c3cc(Cl)ccn3)CC2)CC1,<,5.0
O[C@H]1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)C1,=,6.703334809738469
OCC1CCN(c2nccnc2O[C@@H]2CCN(c3ccc4ccccc4n3)C2)CC1,=,6.777283528852417
CN1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.165579296318468
CC(=O)N1CCN(c2nccnc2OC2CN(C(=O)c3nc4ccccc4[nH]3)C2)CC1,=,6.195792394917959
O=C(c1nc2ccccc2[nH]1)N1CC(Oc2nccnc2N2CCC(O)CC2)C1,=,6.730487055782084
CC(O)C1CCN(c2ncc(Br)c(OC3CN(c4ccc5ccccc5n4)C3)n2)CC1,=,6.616184634019569
Clc1cnccc1-c1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,6.809668301829708
COc1cnccc1-c1nccnc1OC1CN(c2ccc3ccccc3n2)C1,=,7.07727454200674
COCC(=O)N1CCC(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,6.782516055786093
CC(=O)N1CCCC(c2cccnc2OC2CN(C(=O)c3ccccn3)C2)C1,=,7.387322081683498
Cc1nc2c(s1)CN(c1ncnn3c(C)nc([C@H]4CCOC4)c13)CC2,>,8.255707016877324
COc1cc2c(cn1)CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,8.467245621007502
COc1cnc2c(c1)CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,=,8.950781977329818
Cc1nc([C@@H]2CCOC2)c2c(N3CCc4ccc(C(F)(F)F)nc4C3)ncnn12,=,9.707743928643524
c1ccc2nc(N3CCC(Oc4nccnc4N4CCCCC4)CC3)ccc2c1,=,6.394694953858891
OCC1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)CC1,=,8.361510743045363
c1ccc2nc(N3CC(Oc4nccnc4N4CCOCC4)C3)ccc2c1,=,7.316052869248488
OC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)C1,=,7.173925197299173
N#CC1CCN(c2cccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.161780778092374
CC(C)(O)C1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)CC1,=,7.066512712151295
c1ccc2ncc(-c3nccnc3OC3CN(c4ccc5ccccc5n4)C3)cc2c1,=,7.714442690992226
COc1ncc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cn1,=,7.368556230986828
c1ccc2nc(N3CC(Oc4nccnc4-c4ccc(OCC5CC5)nc4)C3)ccc2c1,=,7.29929628285498
Cc1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cn1,=,8.10790539730952
FC1(F)CCN(c2cccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,=,7.444905551421681
CC(=O)N1CCCC(c2cccnc2OC2CN(C(=O)c3cc4ccccc4[nH]3)C2)C1,=,6.0523702526156455
OCC1CCN(c2nccc(OC3CN(c4ccc5ccccc5n4)C3)n2)CC1,=,7.847711655616943
O=C(c1ncc[nH]1)N1CCC(Oc2ncccc2C2CCOCC2)CC1,=,5.434979071654706
O=C(c1cc2ccccc2cn1)N1CCC(Oc2ncccc2C2CCOCC2)CC1,=,6.8996294548824375
O=C(c1nc2ccccc2[nH]1)N1CC(Oc2nccnc2-c2cccnc2)C1,=,6.748118545447473
CC(=O)N1CC=C(c2nccnc2OC2CN(C(=O)c3ccc(C)cn3)C2)CC1,=,5.987162775294828
Cc1nc(-c2ccccc2F)c2c(N3CCc4ccc(C5CC5)nc4C3)ncnn12,=,8.448550002027124
COc1cc2c(cc1OC)CN(c1ncnn3c(C)nc(-c4ccccc4F)c13)CC2,>,8.490797477668897
O=C(c1nccc2ccccc12)N1CCC(Oc2ncccc2N2CCOCC2)CC1,=,4.954677021213342
c1ccc2cc(N3CC(Oc4nccnc4C4CCOCC4)C3)ncc2c1,=,5.3040807471686
